"Customer ID","Fictional Surname","Age","Gender","Years at address","Employment status","Country","Current debt","Postcode","Income","Own home","CCJs","Loan amount","Outcome"
"948804","Fitzgerald","59","M","39","Self Employed","UK","7030","SE23 2EA","17500","Mortgage","1","14776","Defaulted"
"1080820","Penfold","23","M","2","Self Employed","UK","140","SE5 7EB","18000","Mortgage","1","9923","Paid"
"884626","Burke","55","M","36","Employed","UK","8290","SE5 7HS","37000","Mortgage","1","35697","Defaulted"
"867965","Kontofrios","24","M","7","Self Employed","UK","4640","SE5 8BG","51500","Own","3","38083","Defaulted"
"1094320","Hookham","38","F","12","Self Employed","UK","4280","SG12 9FG","41500","Rent","0","34415","Paid"
"1063733","McConnell","73","F","24","Employed","UK","2400","SN14 6NE","17000","Own","2","1183","Defaulted"
"616130","Law","60","F","13","Self Employed","UK","2050","SO15 2HR","49000","Own","3","13982","Defaulted"
"731899","Papacostas","63","F","3","Self Employed","UK","4980","SO23 0JS","40500","Mortgage","2","22886","Defaulted"
"1103398","Tait","45","F","9","Unemployed","UK","8830","SO43 7DA","42000","Mortgage","2","11881","Defaulted"
"806171","Coxon","86","M","34","Self Employed","UK","5690","SP6 2AF","13000","Own","3","6095","Paid"
"748920","Gogin","55","M","27","Self Employed","UK","9250","SS1 2NS","51500","Own","0","8450","Defaulted"
"875792","Edwards","18","M","1","Self Employed","UK","620","ST4 5JW","40500","Mortgage","0","4692","Defaulted"
"600205","Warnes","64","M","37","Self Employed","UK","4620","ST5 2HB","32500","Own","2","11705","Defaulted"
"701162","Bennett","47","M","20","Unemployed","UK","930","SW14 7QA","27000","Rent","0","23263","Paid"
"646872","Barnett","82","F","29","Self Employed","UK","650","SW16 2AW","53500","Mortgage","0","30856","Defaulted"
"851550","Booth","63","M","33","Employed","UK","2690","SW16 2AY","41000","Own","0","29506","Paid"
"985148","Hulbert","50","M","24","Unemployed","UK","2590","SW17 7DW","37500","Mortgage","1","16096","Paid"
"1015838","Peterson","68","F","40","Unemployed","UK","60","SW18 3BL","45000","Own","0","16758","Paid"
"997118","Sharp","41","F","24","Employed","UK","0","SW19 6ND","38500","Own","0","16756","Paid"
"1044876","Shukla","31","M","9","Self Employed","UK","340","SW19 6NX","18000","Mortgage","0","14478","Defaulted"
"897876","Taylor","66","M","28","Self Employed","UK","1770","SW1X 0DJ","50500","Mortgage","2","38826","Defaulted"
"586960","Philips","17","F","1","Unemployed","UK","420","SW3 4TE","45500","Mortgage","1","11857","Paid"
"925482","Chaplain","20","F","3","Self Employed","UK","50","SW3 6RD","35500","Mortgage","0","13042","Defaulted"
"1017199","Adams","30","M","10","Self Employed","UK","0","SW4 6SS","51000","Own","2","13248","Defaulted"
"930905","Foskett","71","M","25","Self Employed","UK","250","SW4 7PT","52500","Rent","0","22257","Paid"
"878858","Corns","55","F","32","Self Employed","UK","130","SY22 6TW","36500","Own","3","2958","Defaulted"
"749297","Randell","26","M","1","Unemployed","UK","190","SY23 4LL","21500","Rent","0","11165","Paid"
"1027292","Woodwards","83","M","12","Self Employed","UK","1110","SY24 5JD","37000","Own","0","1193","Paid"
"762812","Hesketh","54","F","17","Self Employed","UK","7120","TD6 0AA","45500","Mortgage","1","8003","Defaulted"
"571230","Wright","61","F","16","Unemployed","UK","250","TD7 4LE","41000","Own","0","5962","Paid"
"712983","Arnfield","55","F","35","Self Employed","UK","1210","TN1 2LL","46500","Own","1","37327","Defaulted"
"586502","Khan","72","M","19","Self Employed","UK","4020","TN18 4LH","37000","Mortgage","1","23466","Defaulted"
"1076651","Hughes","59","F","10","Unemployed","UK","1430","TN30 6XA","47000","Own","1","22696","Paid"
"1101135","Knight","65","F","37","Self Employed","UK","2520","TN34 1TG","30500","Rent","0","28947","Paid"
"930588","Wallace","49","M","18","Employed","UK","750","TN4 0DG","43000","Mortgage","0","3505","Paid"
"986538","Cherrett","60","M","5","Unemployed","UK","140","TQ9 6AW","18500","Mortgage","0","4186","Paid"
"985564","Evans","76","M","30","Unemployed","UK","7530","TQ9 7EP","43500","Mortgage","1","20475","Paid"
"557984","Dalierakis","75","M","25","Employed","UK","0","TR26 2AP","38000","Own","0","21329","Paid"
"698267","Butler","20","M","1","Employed","UK","2760","W12 9EZ","41000","Mortgage","1","23398","Paid"
"986460","Fox","65","M","17","Self Employed","UK","980","W12 9SJ","53000","Own","3","2969","Defaulted"
"910869","Jones","87","M","70","Employed","UK","4340","WC1B 5AE","36000","Mortgage","0","5605","Paid"
"982780","Joyce","68","F","7","Self Employed","UK","2510","WD5 0ST","17000","Mortgage","2","2519","Defaulted"
"704494","Lockley","61","F","35","Unemployed","UK","5110","WF2 6AG","28000","Own","2","14052","Defaulted"
"966661","Reynolds","82","F","55","Self Employed","UK","1120","WR6 6DJ","44500","Own","1","34485","Paid"
"595695","Reynolds","32","F","15","Unemployed","UK","4910","WR9 7EQ","46500","Own","2","34064","Defaulted"
"566875","Boyce","89","F","7","Unemployed","UK","210","WV6 9PH","44000","Rent","1","31238","Paid"
"802042","Deswick","58","F","5","Unemployed","UK","7650","YO60 7HE","54000","Rent","3","31259","Defaulted"
"870399","Green","81","M","15","Self Employed","UK","330","SW11 2QD","48000","Mortgage","2","11867","Defaulted"
"622141","Webster","85","M","9","Unemployed","UK","1410","YO62 4HT","33500","Mortgage","0","23338","Defaulted"
"817024","Jackson","76","M","20","Self Employed","UK","1950","DE22 5JB","44500","Mortgage","1","22622","Defaulted"
"1044557","Davies","65","F","4","Self Employed","UK","5800","YO42 1TP","13500","Own","0","12047","Paid"
"1099704","Talbot","58","F","31","Unemployed","UK","7840","DE65 6FQ","28500","Own","0","20894","Defaulted"
"904922","Rivkin","67","F","16","Self Employed","UK","7300","RG4 7EY","49000","Own","0","32957","Defaulted"
"833628","Hickman","75","F","2","Self Employed","UK","1410","NR35 2JL","33000","Own","0","15375","Paid"
"958109","Barry","61","M","9","Unemployed","UK","1950","LE15 7SJ","42500","Rent","0","10111","Paid"
"605892","Smith","72","M","3","Employed","UK","2050","CV37 9BL","23500","Own","0","21163","Paid"
"604770","Attwell","33","F","10","Self Employed","UK","90","TD10 6UP","26000","Own","1","11187","Paid"
"605558","Coleman","54","M","11","Self Employed","UK","700","AL5 5ST","52500","Own","0","35930","Paid"
"855694","Langford","34","M","6","Unemployed","UK","2920","TW10 6BG","50500","Own","3","28589","Defaulted"
"938408","Lamb","34","F","9","Unemployed","UK","1870","DT8 3HN","50000","Own","0","21596","Paid"
"888298","Braddock","26","F","5","Unemployed","UK","290","G84 8LQ","41000","Own","2","6420","Defaulted"
"657008","Harris","21","F","2","Self Employed","UK","1110","SG8 8PX","46000","Mortgage","0","4024","Defaulted"
"745315","Brock","38","M","3","Unemployed","UK","4660","S17 4QF","50000","Mortgage","2","14823","Defaulted"
"724614","Norreys","36","F","13","Self Employed","UK","2860","BA2 7DL","50500","Mortgage","1","23365","Paid"
"896654","Savage","24","F","3","Self Employed","UK","1060","CM15 8ER","39500","Own","0","20584","Paid"
"704458","Evans","70","M","23","Self Employed","UK","3310","GU52 6HU","52500","Own","3","33190","Paid"
"944870","Richardson","25","F","4","Unemployed","UK","4000","PE8 5AN","33000","Own","0","2259","Defaulted"
"738950","Tallis","30","M","5","Self Employed","UK","1760","GL6 9HW","45000","Own","2","9831","Paid"
"998176","Hawes","88","F","47","Self Employed","UK","1940","CB7 4QR","14500","Own","0","13104","Paid"
"774656","Holl","53","F","3","Self Employed","UK","7810","TS14 6AL","46000","Own","1","39445","Paid"
"903235","May","83","M","13","Unemployed","UK","4520","SE14 5NW","42500","Own","2","40677","Paid"
"1040020","@","47","M","24","Employed","UK","5580","S1 4JN","39000","Mortgage","2","37557","Paid"
"941785","Chan","58","F","18","Self Employed","UK","3180","SW14 7DG","26500","Rent","0","9777","Paid"
"648605","Pratt","80","M","61","Self Employed","UK","2200","PH7 4DY","51500","Rent","0","5697","Paid"
"887945","Holland","20","F","2","Unemployed","UK","4340","TN12 6DS","38500","Own","2","23171","Defaulted"
"834540","Axtmann","26","F","2","Self Employed","UK","4510","KT10 9NA","46000","Own","0","7689","Paid"
"685679","Taylor","78","M","33","Self Employed","UK","4290","S11 7LX","41000","Own","0","28271","Paid"
"1022426","Cornell","18","F","1","Unemployed","UK","1870","E3 5DB","54000","Rent","1","23561","Paid"
"659142","Brunton","62","M","35","Self Employed","UK","180","NW6 6SL","39000","Mortgage","0","10832","Defaulted"
"848959","Baines","34","F","11","Self Employed","UK","3680","SO32 2BJ","38000","Mortgage","2","4137","Defaulted"
"711882","Massey","65","F","16","Self Employed","UK","150","CO10 0QJ","42500","Mortgage","0","33554","Defaulted"
"925107","Ramsden","41","F","21","Employed","UK","0","SW1V 4QF","18500","Own","1","3822","Paid"
"895970","Turner","51","F","11","Self Employed","UK","300","TW1 2PX","42000","Mortgage","0","1201","Paid"
"1010051","Pearce","41","M","2","Self Employed","UK","7400","BR3 5HR","42000","Mortgage","2","13033","Defaulted"
"597962","Burrells","71","F","21","Employed","UK","6080","LE15 9LN","47000","Mortgage","2","2240","Defaulted"
"724234","Wolpert","41","M","12","Self Employed","UK","40","L9 2DT","36500","Mortgage","1","12721","Paid"
"939595","Musu","26","M","4","Employed","UK","30","RH13 5HJ","43500","Mortgage","1","39356","Paid"
"1056425","Barber","44","M","21","Self Employed","UK","40","IV30 1NU","35000","Own","1","18233","Defaulted"
"766237","Brown","83","F","35","Self Employed","UK","8320","HD8 9ST","50000","Rent","2","21982","Paid"
"680858","Bailes","67","F","16","Self Employed","UK","340","BH13 7NB","23500","Rent","3","7033","Paid"
"883508","John","51","F","21","Self Employed","UK","330","GU28 9JU","16000","Own","0","3532","Paid"
"811344","Fabian","31","F","9","Self Employed","UK","8730","IP6 0SH","41500","Rent","0","30024","Defaulted"
"1004608","Chaplin","32","F","4","Unemployed","UK","2380","PO11 0FB","44000","Rent","1","8348","Paid"
"1072516","Shaw","70","M","52","Unemployed","UK","980","WA15 8WR","14500","Own","3","2202","Defaulted"
"1022732","Mills","56","F","15","Unemployed","UK","9400","GL18 2AE","50000","Mortgage","1","42851","Paid"
"637323","Proctor","48","F","15","Unemployed","UK","9950","SW7 1AB","20000","Own","3","1017","Defaulted"
"611448","Staton","61","M","13","Unemployed","UK","1080","FK5 4BD","53500","Rent","0","7106","Paid"
"676548","Hadjicostas","40","F","7","Unemployed","UK","8410","LE12 8AT","36500","Own","0","3153","Defaulted"
"983626","Russell","63","M","28","Self Employed","UK","10","HA2 0JQ","40000","Mortgage","0","22567","Paid"
"621404","Briggs","62","M","15","Self Employed","UK","9780","CM3 4SZ","53000","Mortgage","1","43236","Defaulted"
"930667","Halls","26","F","4","Self Employed","UK","3090","SE11 5SE","35500","Own","3","13457","Defaulted"
"1066388","Barnbrook","39","M","11","Unemployed","UK","7970","WN1 2SD","44500","Mortgage","0","4361","Paid"
"881600","Longhurst","21","F","2","Unemployed","UK","2980","TW20 8TW","46500","Mortgage","0","21519","Defaulted"
"687368","Napthine","81","F","64","Unemployed","UK","8020","SW14 8BU","42000","Mortgage","0","19900","Defaulted"
"876363","Charlton","67","F","10","Unemployed","UK","6120","CM3 4NT","51000","Own","0","39721","Paid"
"1079846","Huq","24","M","7","Self Employed","UK","8250","HG1 2HE","16000","Own","2","13574","Paid"
"799036","Flavcheba","53","F","35","Self Employed","UK","2720","NN14 1DN","51000","Rent","2","43504","Defaulted"
"787411","Rambini","81","F","57","Self Employed","UK","950","EH3 5PS","53000","Mortgage","0","35095","Defaulted"
"562306","Kassam","82","M","1","Unemployed","UK","8720","RH10 3AF","51500","Mortgage","0","44711","Defaulted"
"766341","Evans","17","Female","1","Unemployed","UK","2100","SK11 9RZ","18000","Rent","0","7214","Paid"
"1053065","Finch","25","M","5","Self Employed","UK","10","LA5 0RN","42000","Rent","1","37058","Paid"
"935315","Philbrick","46","F","11","Self Employed","UK","1030","B93 9DE","51500","Rent","0","625","Paid"
"581931","Skinner","38","M","20","Self Employed","UK","0","HP18 9EN","45500","Own","3","18376","Defaulted"
"832413","Demetriades","83","M","52","Self Employed","UK","9100","SW19 7GJ","38500","Mortgage","3","13979","Defaulted"
"911335","Brcadbent","70","F","6","Self Employed","UK","2650","OX14 1SL","44500","Own","0","12939","Paid"
"712730","Lock","39","M","2","Self Employed","UK","3730","BN18 9NY","41500","Own","1","14255","Paid"
"718449","Elder","87","M","10","Self Employed","UK","8170","KT13 0HR","39500","Rent","1","14892","Defaulted"
"810906","Pearl","33","F","6","Self Employed","UK","5240","IP20 9DG","47500","Own","0","43214","Defaulted"
"794351","Smith","18","F","1","Self Employed","UK","810","OX18 4RE","25000","Own","0","6362","Paid"
"678372","Armitt","20","M","1","Self Employed","UK","1490","RG27 8PH","38500","Own","0","37668","Paid"
"874595","Wilson","32","F","1","Self Employed","UK","2500","NW3 4NJ","46500","Mortgage","0","37594","Paid"
"630295","Hare","60","F","24","Employed","UK","4190","LA23 2EZ","32500","Rent","0","19317","Defaulted"
"918741","Clutton","33","F","10","Unemployed","UK","9630","PH20 1BW","51000","Mortgage","0","26108","Paid"
"911530","Davies","64","M","30","Unemployed","UK","20","KT8 0BH","48000","Rent","1","8515","Paid"
"1081577","Montague","57","M","28","Employed","UK","8740","IV15 9UR","52000","Mortgage","0","50778","Defaulted"
"1017493","Chengeta","85","F","5","Self Employed","UK","1070","LS23 6HT","33000","Mortgage","0","23555","Paid"
"1035301","Andrews","39","F","5","Unemployed","UK","960","CB3 6FY","32000","Mortgage","1","13496","Paid"
"708389","Oliver","42","M","6","Self Employed","UK","7610","BR7 5QL","23500","Own","2","16309","Defaulted"
"1057763","Shields","70","M","40","Unemployed","UK","6490","MK18 2HS","40000","Mortgage","3","8446","Defaulted"
"555581","Mason","45","F","5","Self Employed","UK","680","NN6 0HA","45500","Own","1","24104","Paid"
"616811","Boddy","57","M","10","Unemployed","UK","20","NG8 1BX","33000","Own","0","26915","Paid"
"809810","Ashworth","18","F","1","Self Employed","UK","1380","CV37 7DP","50500","Mortgage","1","41055","Paid"
"1008229","Ilunga","20","M","1","Self Employed","UK","2670","TS9 5LB","28000","Own","1","17709","Paid"
"1039592","Harris","57","M","18","Self Employed","UK","380","SG6 3HF","30000","Mortgage","2","14591","Defaulted"
"652937","Griffiths","27","M","7","Self Employed","UK","7150","IP13 6LJ","21000","Own","2","11017","Defaulted"
"1038732","Brown","71","M","14","Employed","UK","3430","GU14 6ST","7500","Mortgage","0","4763","Paid"
"684733","Brown","44","M","11","Self Employed","UK","690","SY7 8JG","45000","Rent","1","27712","Paid"
"834953","Kiley","35","M","7","Self Employed","UK","1920","EX6 6RG","34000","Own","2","23928","Defaulted"
"618552","Carty","66","M","17","Unemployed","UK","5020","E10 6EP","54000","Rent","1","3586","Paid"
"971912","Stallard","79","M","12","Unemployed","UK","5370","LA4 5LG","50000","Own","2","32416","Paid"
"613282","England","17","F","1","Self Employed","UK","4840","AB15 7XF","10000","Rent","3","2583","Defaulted"
"1028095","Moore","59","F","1","Employed","UK","960","NW6 6TD","50500","Mortgage","3","27654","Defaulted"
"779225","Qayoom","49","M","16","Self Employed","UK","9270","LA5 0AW","54500","Mortgage","0","37275","Defaulted"
"1102925","Spence","37","M","9","Self Employed","UK","350","N5 2DG","17000","Own","1","8857","Defaulted"
"807008","Wells","65","M","29","Self Employed","UK","4060","TN12 9AL","9500","Own","3","864","Defaulted"
"899542","Oluwasanmi","25","F","3","Self Employed","UK","6990","NG3 5GW","28000","Own","0","8626","Paid"
"796442","Cohen","28","F","2","Self Employed","UK","2730","NE46 3EE","25000","Own","0","16606","Paid"
"1049618","Morgan","71","M","37","Self Employed","UK","2900","KY11 8FP","19000","Own","0","6563","Paid"
"970792","Williams","20","F","1","Unemployed","UK","30","W5 3SW","31500","Own","1","3283","Defaulted"
"602585","Hutchinson","49","M","5","Employed","UK","0","GL51 6UL","52500","Own","2","3641","Paid"
"678807","Brooker","60","F","13","Unemployed","UK","990","EH22 4DG","52500","Own","2","47176","Defaulted"
"858708","Stratton","74","F","36","Unemployed","UK","2560","SW8 1BH","48000","Own","1","29187","Paid"
"1055624","Cheesman","85","F","61","Unemployed","UK","3130","SE26 4NY","42500","Own","2","8176","Defaulted"
"964867","Beaver","30","M","5","Self Employed","UK","60","KT11 3EZ","30500","Rent","0","26124","Defaulted"
"700000","Ironmonger","69","F","6","Self Employed","UK","1840","LL30 3AS","38000","Mortgage","2","24450","Defaulted"
"865775","Gregg","39","M","2","Employed","UK","9360","EH10 5TG","53000","Mortgage","0","20619","Defaulted"
"1008243","Marsden","53","F","9","Employed","UK","6650","SL5 7QR","43000","Mortgage","1","23271","Paid"
"907642","Ross","57","F","28","Self Employed","UK","10","DE45 1AT","18500","Own","0","3219","Paid"
"1069106","De Ledesma","20","F","3","Employed","UK","1140","W9 3LY","27000","Rent","3","7181","Defaulted"
"766717","Clark","67","F","24","Employed","UK","230","SW16 1AF","30000","Own","1","11688","Paid"
"584937","Land","46","M","2","Self Employed","UK","3200","SE23 3UU","49000","Rent","1","26276","Defaulted"
"1008079","Price","86","M","41","Self Employed","UK","620","SY8 3AJ","26500","Own","1","14725","Defaulted"
"1104463","Smedley","62","M","17","Self Employed","UK","7200","DA16 1BD","25000","Rent","0","17061","Paid"
"900142","Ifill","28","M","5","Self Employed","UK","6260","SW1W 0RB","29000","Own","1","28689","Paid"
"758805","Kerby","33","F","12","Unemployed","UK","400","PE6 7ET","49000","Own","1","21223","Defaulted"
"772865","Ogier","82","F","57","Self Employed","UK","750","SW16 3DX","27000","Mortgage","2","510","Defaulted"
"915967","Ceasar","19","F","1","Self Employed","UK","330","NE65 7HU","40000","Mortgage","3","15131","Defaulted"
"558448","Knox","87","M","4","Employed","UK","760","TW9 2SS","31500","Own","0","8574","Defaulted"
"805921","Parker","84","M","23","Unemployed","UK","390","BA12 6BR","30500","Mortgage","1","26034","Defaulted"
"849336","Green","67","F","32","Self Employed","UK","6760","GU51 3RF","32500","Own","0","29124","Paid"
"982581","Cooper","65","F","12","Unemployed","UK","1400","PH3 1DB","47000","Own","0","38778","Paid"
"926696","Ho","40","F","20","Unemployed","UK","2830","SW17 0DY","48000","Own","3","15269","Defaulted"
"765843","Wynne","84","F","24","Self Employed","UK","2200","RG27 9BE","51500","Own","1","23856","Paid"
"839433","Gloss","77","F","3","Unemployed","UK","440","SW6 6HF","43500","Mortgage","0","6124","Paid"
"558850","Forbes","18","F","1","Unemployed","UK","20","SA40 9YH","38000","Own","2","29872","Paid"
"838392","Channer","57","F","1","Employed","UK","170","BD23 3PQ","22500","Own","1","14767","Paid"
"954464","Ford","74","M","18","Unemployed","UK","8450","NP11 4GJ","40000","Mortgage","2","26267","Paid"
"945909","Ludlam","35","F","15","Self Employed","UK","1600","W12 0HF","41500","Mortgage","0","5695","Paid"
"961768","Fenwick","80","M","51","Self Employed","UK","1270","NW8 7DB","52500","Own","1","46439","Paid"
"1061290","Gittens","78","M","9","Unemployed","UK","230","BS21 7DZ","53000","Mortgage","1","19698","Paid"
"905565","Burke","32","M","1","Unemployed","UK","2520","CB5 8HG","52500","Own","0","46134","Paid"
"1091238","Powell","47","M","9","Employed","UK","8800","W7 3HU","43500","Mortgage","0","37657","Defaulted"
"605775","Bowmaker","34","F","14","Unemployed","UK","210","SE10 9LU","12000","Mortgage","0","5153","Paid"
"914307","Minton","46","M","5","Unemployed","UK","4920","OX18 4UH","37000","Mortgage","0","12259","Paid"
"791810","Attree","25","M","2","Self Employed","UK","10","SG2 7QA","27000","Own","2","20671","Defaulted"
"600339","Crompton","68","M","5","Self Employed","UK","180","CM6 1QZ","24000","Mortgage","0","9328","Paid"
"909212","Webster","56","F","30","Self Employed","UK","3810","IM4 1EJ","36500","Own","0","459","Paid"
"799283","Pridding","25","M","6","Unemployed","UK","330","CB3 7AP","44000","Mortgage","0","7005","Paid"
"599240","Fox","58","F","32","Self Employed","UK","1630","TN4 0NN","48000","Rent","1","10573","Paid"
"743845","New","26","F","8","Unemployed","UK","10","SW18 4LJ","37500","Rent","0","6521","Paid"
"1091004","McVady","34","F","12","Self Employed","UK","2670","TQ7 1QL","52000","Mortgage","2","10833","Paid"
"858494","Weeden","63","F","36","Unemployed","UK","7430","SL2 3TL","8000","Mortgage","1","4226","Paid"
"734058","Bull","21","F","4","Self Employed","UK","1090","N22 7XN","44000","Rent","0","20456","Paid"
"794670","Eastman","69","M","49","Unemployed","UK","1900","BA7 7AE","48500","Own","0","22881","Defaulted"
"983330","Doniesiewicz","50","M","14","Self Employed","UK","1460","B16 8FL","53500","Own","0","2226","Defaulted"
"571374","Worby","72","M","47","Unemployed","UK","5860","CF11 8DZ","31000","Own","3","14565","Defaulted"
"603555","Cook","19","F","2","Unemployed","UK","150","WD17 3DG","31500","Rent","0","10187","Paid"
"687143","Hashemian","62","F","21","Self Employed","UK","6000","SW2 5BN","48000","Own","1","20648","Defaulted"
"856481","Alam","51","M","4","Self Employed","UK","1930","PH23 3BG","30500","Mortgage","2","14549","Defaulted"
"975180","Taylor","18","F","1","Unemployed","UK","1510","AL5 4JF","51500","Mortgage","1","10784","Defaulted"
"1059587","Stuart","39","F","22","Unemployed","UK","8120","B90 1TF","42000","Mortgage","3","24655","Defaulted"
"637891","Ullah","45","M","17","Self Employed","UK","0","B96 6DZ","36000","Mortgage","1","27930","Paid"
"777540","Smith","43","M","4","Employed","UK","380","BH13 7BA","24000","Mortgage","2","23400","Defaulted"
"687744","Jones","60","F","30","Unemployed","UK","8270","BH2 6PH","36000","Own","3","6089","Defaulted"
"995528","Alexander","20","F","3","Self Employed","UK","3600","BR1 4BF","49000","Rent","2","29625","Defaulted"
"840317","Martin","77","F","35","Unemployed","UK","5500","BR7 6RG","24000","Mortgage","0","13549","Paid"
"803003","Curran","53","M","7","Self Employed","UK","4110","BS9 3TN","44500","Own","0","19262","Paid"
"613982","Carr","33","F","1","Employed","UK","2510","BT14 6NY","23000","Own","0","7019","Paid"
"1002955","Visana","23","F","4","Self Employed","UK","1260","BT17 0ND","54000","Mortgage","2","51673","Defaulted"
"1026269","Gahagan","75","M","54","Self Employed","UK","4440","BT19 1YS","46000","Own","3","16940","Defaulted"
"801386","Lewis","67","F","9","Self Employed","UK","5520","BT20 5RD","38000","Mortgage","0","16764","Paid"
"950045","Lewis","30","F","3","Employed","UK","9730","BT23 8RE","44500","Rent","2","25427","Defaulted"
"757287","Baker","37","M","17","Self Employed","UK","220","BT30 8SW","12000","Mortgage","3","2392","Paid"
"596522","Wraith","84","M","45","Self Employed","UK","530","BT38 9ER","33000","Mortgage","0","17146","Paid"
"1017111","Booshan","84","F","13","Self Employed","UK","2280","BT38 9NN","42500","Own","0","41130","Paid"
"1092504","Aller","59","M","32","Employed","UK","2990","BT39 9LQ","37500","Own","1","3039","Paid"
"801251","Corbett","28","F","2","Employed","UK","9020","BT4 3JW","25000","Rent","3","24065","Defaulted"
"560691","Meehan","61","M","12","Self Employed","UK","210","BT46 5JN","11500","Own","2","6498","Defaulted"
"713009","Wall","49","F","20","Unemployed","UK","4170","BT49 0NJ","29000","Mortgage","0","28513","Paid"
"719349","Cockcroft","28","M","5","Unemployed","UK","1210","BT49 0SF","30500","Mortgage","0","17391","Paid"
"589487","Lees","23","F","1","Unemployed","UK","1600","BT6 0HL","31000","Own","1","7357","Paid"
"898294","Simmonds","47","M","6","Self Employed","UK","410","BT6 9DU","51000","Own","2","23816","Defaulted"
"921811","Lott","24","F","4","Self Employed","UK","10","BT60 1ER","47000","Mortgage","0","21857","Paid"
"662382","Heart","41","F","9","Self Employed","UK","90","BT60 2AQ","38000","Own","0","23232","Paid"
"1015423","Sean","42","F","4","Employed","UK","1330","BT71 6SG","50000","Own","0","19020","Defaulted"
"846792","Ferry","51","M","17","Self Employed","UK","4330","BT79 9DX","37000","Mortgage","1","25172","Paid"
"886187","Langford","84","M","28","Unemployed","UK","8380","BT9 7JF","41500","Mortgage","0","38201","Defaulted"
"1095506","Henley","23","F","5","Self Employed","UK","1570","BT94 5BD","52500","Own","1","23003","Paid"
"606264","Palmer","52","F","4","Employed","UK","1470","CB2 2HD","44000","Own","0","35208","Paid"
"705922","Worth","43","F","7","Unemployed","UK","0","CF15 8DB","54500","Rent","0","45514","Defaulted"
"744639","Growcote","32","M","13","Self Employed","UK","3560","CO7 9NA","33500","Mortgage","3","1412","Defaulted"
"774702","Spicer","25","F","3","Employed","UK","8960","DE56 2TJ","47500","Rent","0","20474","Defaulted"
"949183","Jackson","36","M","9","Self Employed","UK","2650","EH10 5HJ","26500","Own","1","22587","Paid"
"586561","Ford","24","M","1","Employed","UK","360","EX12 2PB","46500","Own","3","38858","Paid"
"747564","Wake","57","M","10","Unemployed","UK","2890","EX34 9SU","34500","Mortgage","0","28122","Paid"
"839658","Simmons","57","F","10","Self Employed","UK","3050","G20 6AW","53500","Own","1","4928","Defaulted"
"926683","Witley","37","F","18","Self Employed","UK","2030","G78 1HB","53000","Own","0","45449","Paid"
"813573","Jessop","23","F","1","Unemployed","UK","1120","GL3 2JJ","46000","Mortgage","2","27691","Paid"
"679729","Owen","30","M","6","Employed","UK","6340","GL5 5JJ","38000","Own","3","29708","Paid"
"748905","Graham","80","M","32","Self Employed","UK","7690","GL6 6YE","26500","Own","0","25334","Paid"
"732148","Taylor","38","F","7","Employed","UK","2990","GU26 6ER","53500","Own","0","52614","Paid"
"766673","Grasso","73","F","4","Unemployed","UK","1300","GY5 7HY","45000","Own","0","19892","Defaulted"
"791044","Cordery","26","M","7","Unemployed","UK","1780","HA9 9NL","49000","Own","0","14086","Paid"
"827479","Robson","69","F","32","Self Employed","UK","430","HG4 2TE","50000","Own","0","15183","Paid"
"837089","Maiden","80","F","37","Self Employed","UK","1450","IM2 3HL","8500","Own","1","740","Paid"
"1104013","Willis","78","M","35","Employed","UK","30","IM7 4AD","28500","Own","1","7982","Paid"
"1105327","Royle","59","F","38","Unemployed","UK","0","IM8 1LX","16500","Own","2","3293","Paid"
"1068385","Skerry","49","M","20","Self Employed","UK","7450","IP26 5EF","42000","Own","0","41275","Paid"
"623713","Urry","61","M","19","Self Employed","UK","9100","IP6 8PD","27000","Rent","0","4917","Paid"
"635833","Lamb-Bakkil","69","M","32","Self Employed","UK","2700","JE2 7QB","41500","Own","1","27664","Paid"
"878894","Lynch","17","F","1","Self Employed","UK","6330","JE3 2FL","37000","Own","0","34355","Paid"
"765515","Mulford","29","M","5","Self Employed","UK","630","LD1 5NP","28500","Mortgage","0","4685","Paid"
"675706","Lloyd","89","M","44","Unemployed","UK","3030","LE2 4FD","54500","Mortgage","3","12095","Defaulted"
"1036017","Goodman-Wilson","33","M","10","Self Employed","UK","140","LN8 3FB","48000","Mortgage","1","34162","Defaulted"
"775051","Thompson","63","M","1","Unemployed","UK","9050","LS27 0NY","27500","Rent","3","2700","Defaulted"
"586685","Baker","64","F","15","Unemployed","UK","1680","LS29 0QX","47000","Mortgage","0","9852","Paid"
"667333","Khan","85","F","8","Unemployed","UK","960","NE3 5NL","28500","Own","0","17614","Paid"
"659629","Rai","66","F","48","Employed","UK","2800","NR24 2RL","28500","Mortgage","0","1824","Defaulted"
"748227","Jennings","17","F","1","Self Employed","UK","8960","NR32 2PX","53500","Mortgage","3","29851","Defaulted"
"661346","Penfold","20","N","2","Self Employed","UK","1970","NW6 3DG","43500","Mortgage","0","21577","Defaulted"
"836084","Muddeman","34","F","12","Self Employed","UK","4290","PE19 6UA","46500","Own","0","9731","Paid"
"1050534","Benson","83","F","6","Self Employed","UK","1660","PE28 9HS","51000","Mortgage","0","32494","Paid"
"610945","Condon","44","F","13","Unemployed","UK","4980","PE30 1DB","51500","Mortgage","3","26694","Defaulted"
"1065383","Slawson","22","F","5","Self Employed","UK","410","PH6 2ND","54000","Mortgage","2","23238","Defaulted"
